id	label	nationality	date_of_birth	year_of_birth	image
Q5638853	Haguroyama Sojō	japan	1934-02-23T00:00:00Z	1934	https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Annenyama_Osamu_(Haguroyama_Sojō)_1961_Scan10009.JPG/200px-Annenyama_Osamu_(Haguroyama_Sojō)_1961_Scan10009.JPG
Q5770149	Hirofumi Torii	japan	1988-01-30T00:00:00Z	1988	https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Hirofumi_Torii_2004_Junior_Grand_Prix_Germany.jpg/200px-Hirofumi_Torii_2004_Junior_Grand_Prix_Germany.jpg
Q5771042	Hiroshi Senju	japan	1958-01-01T00:00:00Z	1958	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/MG_2341_HiroshiSenju_Feb2010.jpg/200px-MG_2341_HiroshiSenju_Feb2010.jpg
Q5771492	Hiroyuki Hayashi	japan	1978-08-08T00:00:00Z	1978	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/POLYSICS_Hiroyuki_Hayashi-2007-06-10.jpg/200px-POLYSICS_Hiroyuki_Hayashi-2007-06-10.jpg
Q5924529	Akihito Okano	japan	1974-10-15T00:00:00Z	1974	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Porno_Graffitti_at_Anime_Expo_2013.jpg/200px-Porno_Graffitti_at_Anime_Expo_2013.jpg
Q5948437	Kenji Higuchi	japan	1937-03-10T00:00:00Z	1937	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/樋口健二.jpg/200px-樋口健二.jpg
Q5956645	Hideki Matsuyama	japan	1992-02-25T00:00:00Z	1992	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Shinzō_Abe_and_Donald_Trump_in_Kawagoe_(4).jpg/200px-Shinzō_Abe_and_Donald_Trump_in_Kawagoe_(4).jpg
Q5965720	Syuri	japan	1989-02-08T00:00:00Z	1989	https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Shuri.JPG/200px-Shuri.JPG
Q6086948	Toshiko Shirasu-Aihara	japan	1939-06-03T00:00:00Z	1939	https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Toshiko_Shirasu-Aihara_1964.jpg/200px-Toshiko_Shirasu-Aihara_1964.jpg
Q6087439	Taniko Nakamura-Mitsukuri	japan	1943-03-23T00:00:00Z	1943	https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Taniko_Nakamura-Mitsukuri_1964.jpg/200px-Taniko_Nakamura-Mitsukuri_1964.jpg
Q6094934	Itsuki Shoda	japan	1981-11-03T00:00:00Z	1981	https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/DSC08858_Itsuki_Shoda.jpg/200px-DSC08858_Itsuki_Shoda.jpg
Q6122207	Sawao Yamanaka	japan	1968-12-07T00:00:00Z	1968	https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Sawao_Yamanaka_-_Delicious_Bump_Tour_in_USA_08.jpg/200px-Sawao_Yamanaka_-_Delicious_Bump_Tour_in_USA_08.jpg
Q6122322	Nobutoshi Kihara	japan	1926-10-14T00:00:00Z	1926	https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Nobutoshi_Kihara.jpg/200px-Nobutoshi_Kihara.jpg
Q6125176	Jaki Numazawa	japan	1977-06-07T00:00:00Z	1977	https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Jaki_Numazawa_2015.JPG/200px-Jaki_Numazawa_2015.JPG
Q6125527	Takashi Okazaki	japan	1974-01-01T00:00:00Z	1974	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Takashi_Okazaki_by_Gage_Skidmore.jpg/200px-Takashi_Okazaki_by_Gage_Skidmore.jpg
Q6128663	Sotan Tanabe	japan	1990-04-06T00:00:00Z	1990	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Sotan_Tanabe_2011.jpg/200px-Sotan_Tanabe_2011.jpg
Q6139624	Takashi Uesugi	japan	1968-01-01T00:00:00Z	1968	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Takashi_Uesugi_01.JPG/200px-Takashi_Uesugi_01.JPG
Q6141046	Masato Kitera	japan	1952-10-10T00:00:00Z	1952	https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Masato_Kitera.jpg/200px-Masato_Kitera.jpg
Q6142619	Nobuo Tanaka	japan	1950-03-03T00:00:00Z	1950	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Nobuo_Tanaka_-_World_Economic_Forum_Annual_Meeting_2011.jpg/200px-Nobuo_Tanaka_-_World_Economic_Forum_Annual_Meeting_2011.jpg
Q6314311	Junpei Shinoda	japan	1985-04-20T00:00:00Z	1985	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Shinodajunpei_cp_20150505.JPG/200px-Shinodajunpei_cp_20150505.JPG
Q6322329	Jūmonji Tomokazu	japan	1976-06-09T00:00:00Z	1976	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Jumonji_2010_Sep.JPG/200px-Jumonji_2010_Sep.JPG
Q6363424	Kanji Kitamura	japan	1955-01-01T00:00:00Z	1955	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Kanji_Kitamura.jpg/200px-Kanji_Kitamura.jpg
Q6366231	Kaori Yoneyama	japan	1981-02-26T00:00:00Z	1981	https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Kaori_Yoneyama_CHIKARA.jpg/200px-Kaori_Yoneyama_CHIKARA.jpg
Q6374875	Kasugafuji Akihiro	japan	1966-02-20T00:00:00Z	1966	https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Kasugafuji_2009_Sep.JPG/200px-Kasugafuji_2009_Sep.JPG
Q6378155	Katsunobu Kato	japan	1955-11-22T00:00:00Z	1955	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Katsunobu_Kato_cropped_1_Shinzo_Abe_Mike_Penning_Katsunobu_Kato_and_Keiichi_Hayashi_20130616.jpg/200px-Katsunobu_Kato_cropped_1_Shinzo_Abe_Mike_Penning_Katsunobu_Kato_and_Keiichi_Hayashi_20130616.jpg
Q6380668	Kayoko Haruyama	japan	1979-03-05T00:00:00Z	1979	https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Kayoko_Haruyama_2015.JPG/200px-Kayoko_Haruyama_2015.JPG
Q6381514	Kazuki Watanabe	japan	1990-10-02T00:00:00Z	1990	https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Kazuki_Watanabe_2010_Phillip_Island.jpg/200px-Kazuki_Watanabe_2010_Phillip_Island.jpg
Q6381583	Kazumi Takahashi	japan	1931-08-31T00:00:00Z	1931	https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Kazumi_Takahashi.jpg/200px-Kazumi_Takahashi.jpg
Q6381615	Kazunori Tanaka	japan	1949-01-21T00:00:00Z	1949	https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Kazunori-tanaka-kawasaki-dec2014-zoomin.jpg/200px-Kazunori-tanaka-kawasaki-dec2014-zoomin.jpg
Q6383644	Keiji Hase	japan	1925-07-03T00:00:00Z	1925	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Keiji_Hase_01.jpg/200px-Keiji_Hase_01.jpg
Q6385294	Keiyo Aomatsu	japan	1986-12-07T00:00:00Z	1986	https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/2011marines_aomatsu.jpg/200px-2011marines_aomatsu.jpg
Q6389316	Kenji Akashi	japan	1986-01-09T00:00:00Z	1986	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/HAWKS36-K.AKASHI.JPG/200px-HAWKS36-K.AKASHI.JPG
Q6417680	Kitabayama Hidetoshi	japan	1935-05-17T00:00:00Z	1935	https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Kitabayama_1961_Scan10006.JPG/200px-Kitabayama_1961_Scan10006.JPG
Q6418858	Kiwao Nomura	japan	1951-10-20T00:00:00Z	1951	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Kiwao.jpg/200px-Kiwao.jpg
Q6419112	Kiyoshi Myobudani	japan	1937-04-29T00:00:00Z	1937	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Myobudani_1959_Scan10016.JPG/200px-Myobudani_1959_Scan10016.JPG
Q6425963	Kohei Oda	japan	1977-03-15T00:00:00Z	1977	https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/CD-Kohei-Oda.jpg/200px-CD-Kohei-Oda.jpg
Q6425965	Kohei Otsuka	japan	1959-10-05T00:00:00Z	1959	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Kōhei_Ōtsuka.jpg/200px-Kōhei_Ōtsuka.jpg
Q6425974	Kohei Suwama	japan	1976-11-23T00:00:00Z	1976	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Kohei_Suwama.jpg/200px-Kohei_Suwama.jpg
Q6426455	Koji Sato	japan	1959-07-28T00:00:00Z	1959	https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Koji_Sato_cropped_1_Satou_kouji.JPG/200px-Koji_Sato_cropped_1_Satou_kouji.JPG
Q6433140	Koshiro Yamamuro	japan	1987-07-14T00:00:00Z	1987	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/2011marines_yamamuro.jpg/200px-2011marines_yamamuro.jpg
Q6434162	Kotoinazuma Yoshihiro	japan	1962-04-26T00:00:00Z	1962	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Kotoinazuma_2012_Jan.JPG/200px-Kotoinazuma_2012_Jan.JPG
Q6435368	Kozo Yamamoto	japan	1948-08-08T00:00:00Z	1948	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Kozo_Yamamoto_201608.jpg/200px-Kozo_Yamamoto_201608.jpg
Q6444707	Kunimitsu Itō	japan	1955-01-06T00:00:00Z	1955	https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Kunimitsu_Itō.jpg/200px-Kunimitsu_Itō.jpg
Q6729125	Maedagawa Katsu	japan	1939-02-09T00:00:00Z	1939	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Maedagawa_1961_Scan10018.JPG/200px-Maedagawa_1961_Scan10018.JPG
Q6739952	Makoto Ninomiya	japan	1994-05-28T00:00:00Z	1994	https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Ninomiya_US16_(6)_(29569563960).jpg/200px-Ninomiya_US16_(6)_(29569563960).jpg
Q6782248	Masa Takanashi	japan	1983-01-22T00:00:00Z	1983	https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Masa_Takanashi_May_2013.jpg/200px-Masa_Takanashi_May_2013.jpg
Q6782353	Masahiko Yuuki	japan	1975-06-20T00:00:00Z	1975	https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/YukiMasahiko.jpg/200px-YukiMasahiko.jpg
Q6782438	Masakazu Imanari	japan	1976-02-10T00:00:00Z	1976	https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Masakuze_Imanari.jpg/200px-Masakuze_Imanari.jpg
Q6782696	Masatake Sato	japan	1991-03-19T00:00:00Z	1991	https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Masatake_Sato_2013.jpg/200px-Masatake_Sato_2013.jpg
Q6782703	Masato Fukae	japan	1987-09-05T00:00:00Z	1987	https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Fukae_masato.jpg/200px-Fukae_masato.jpg
Q6782722	Masato Nakamura	japan	1982-02-02T00:00:00Z	1982	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/RE-Masato-Nakamura20110309.jpg/200px-RE-Masato-Nakamura20110309.jpg
Q6782738	Masatoshi Ishida	japan	1952-04-11T00:00:00Z	1952	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Masatoshi_Ishida.jpg/200px-Masatoshi_Ishida.jpg
Q6782759	Masatsukasa Kōshin	japan	1984-06-07T00:00:00Z	1984	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Masatsukasa_08_Sep.jpg/200px-Masatsukasa_08_Sep.jpg
Q6834779	Michael Takahashi	japan	1974-09-05T00:00:00Z	1974	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Takahashi_michael.jpg/200px-Takahashi_michael.jpg
Q6837927	Michio Nishizawa	japan	1921-09-01T00:00:00Z	1921	https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Michio_Nishizawa_1949.jpg/200px-Michio_Nishizawa_1949.jpg
Q6837950	Michiyo Takagi	japan	1952-09-13T00:00:00Z	1952	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Takagi_michiyo2.jpg/200px-Takagi_michiyo2.jpg
Q6869270	Minoru Fujita	japan	1977-09-05T00:00:00Z	1977	https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Minoru_Fujita.JPG/200px-Minoru_Fujita.JPG
Q6883307	Mitsuneyama Hokoku	japan	1922-02-07T00:00:00Z	1922	https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Mitsuneyama_vs_Nayoroiwa_1953-1-17.jpg/200px-Mitsuneyama_vs_Nayoroiwa_1953-1-17.jpg
Q7081557	Oiteyama Hirokuni	japan	1938-06-16T00:00:00Z	1938	https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Oiteyama_1959_Scan10013.JPG/200px-Oiteyama_1959_Scan10013.JPG
Q7303351	Ai Himeno	japan	1982-05-05T00:00:00Z	1982	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Sailor_fuku_model.jpg/200px-Sailor_fuku_model.jpg
Q7334039	Riki Harakawa	japan	1993-08-18T00:00:00Z	1993	https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Harakawa.jpg/200px-Harakawa.jpg
Q7334091	Riko Sawayanagi	japan	1994-10-25T00:00:00Z	1994	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Riko_Sawayanagi_1,_2015_Wimbledon_Qualifying_-_Diliff.jpg/200px-Riko_Sawayanagi_1,_2015_Wimbledon_Qualifying_-_Diliff.jpg
Q7360115	Rokusuke Ei	japan	1933-04-10T00:00:00Z	1933	https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Ei_Rokusuke.jpg/200px-Ei_Rokusuke.jpg
Q7385254	Ryo Kawamura	japan	1981-06-29T00:00:00Z	1981	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/KAWAMURA1399.jpg/200px-KAWAMURA1399.jpg
Q7385597	Ryōji Uehara	japan	1922-09-27T00:00:00Z	1922	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Ryoji_Uehara.jpg/200px-Ryoji_Uehara.jpg
Q7396724	Sachiko Murata	japan	1943-01-01T00:00:00Z	1943	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Sachiko_Murata.jpg/200px-Sachiko_Murata.jpg
Q7402784	Sakaizawa Kenichi	japan	1983-04-11T00:00:00Z	1983	https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Sakaizawa_2010_Jan.JPG/200px-Sakaizawa_2010_Jan.JPG
Q7426382	Satoru Furuta	japan	1971-08-03T00:00:00Z	1971	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Furuta_satoru.jpg/200px-Furuta_satoru.jpg
Q7426434	Satoyama Kōsaku	japan	1981-05-31T00:00:00Z	1981	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Satoyama_2011_Jan.JPG/200px-Satoyama_2011_Jan.JPG
Q7447026	Seiya Sanada	japan	1988-01-28T00:00:00Z	1988	https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Seiya_Sanada.JPG/200px-Seiya_Sanada.JPG
Q7463711	Takashi Saitō	japan	1948-02-01T00:00:00Z	1948	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/JMSDF_Admiral_Takashi_Saito_齋藤隆海将_(Defense.gov_photo_essay_071108-N-0696M-150).jpg/200px-JMSDF_Admiral_Takashi_Saito_齋藤隆海将_(Defense.gov_photo_essay_071108-N-0696M-150).jpg
Q7464318	Yoshimitsu Tsumagari	japan	1946-07-08T00:00:00Z	1946	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/JASDF_General_Yoshimitsu_Tsumagari_津曲義光空将_(DF-SD-07-30875).jpeg/200px-JASDF_General_Yoshimitsu_Tsumagari_津曲義光空将_(DF-SD-07-30875).jpeg
Q7496376	Shigeo Yanagida	japan	1982-03-31T00:00:00Z	1982	https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/CD-Shigeo-Yanagida20130306.jpg/200px-CD-Shigeo-Yanagida20130306.jpg
Q7497711	Shinobu Fukuhara	japan	1976-12-28T00:00:00Z	1976	https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/HT-Shinobu-Fukuhara.jpg/200px-HT-Shinobu-Fukuhara.jpg
Q7497713	Shinobu Kandori	japan	1964-10-30T00:00:00Z	1964	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Shinobu_Kandori.jpg/200px-Shinobu_Kandori.jpg
Q7497773	Shinsuke Suematsu	japan	1955-12-17T00:00:00Z	1955	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Shinsuke_Suematsu_in_Takarazuka_(04)_IMG_2150_20130407.JPG/200px-Shinsuke_Suematsu_in_Takarazuka_(04)_IMG_2150_20130407.JPG
Q7497782	Shintaro Ito	japan	1953-05-06T00:00:00Z	1953	https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Shintarō_Itō_20160622.jpg/200px-Shintarō_Itō_20160622.jpg
Q7499695	Sho Kamimura	japan	1989-03-29T00:00:00Z	1989	https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Sho_Kamimura.jpg/200px-Sho_Kamimura.jpg
Q7500154	Shoitsu Omatsu	japan	1982-06-16T00:00:00Z	1982	https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/2012marines_ohmatsu.jpg/200px-2012marines_ohmatsu.jpg
Q7502462	Shota Takeda	japan	1993-04-03T00:00:00Z	1993	https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Hawks30-Takeda.jpg/200px-Hawks30-Takeda.jpg
Q7674290	Tadahiro Ogino	japan	1982-04-26T00:00:00Z	1982	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/2011marines_0ogino.jpg/200px-2011marines_0ogino.jpg
Q7675907	Taichi Yamazaki	japan	1972-09-08T00:00:00Z	1972	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Tyamazaki.JPG/200px-Tyamazaki.JPG
Q7676422	Takayuki Kohiruimaki	japan	1977-11-11T00:00:00Z	1977	https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Kohiruimaki_Takayuki.jpg/200px-Kohiruimaki_Takayuki.jpg
Q7677068	Takahiro Shiomi	japan	1988-09-06T00:00:00Z	1988	https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/塩見貴洋20140312.JPG/200px-塩見貴洋20140312.JPG
Q7677331	Takashi Kawai	japan	1976-09-16T00:00:00Z	1976	https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/RE-Takashi-Kawai.jpg/200px-RE-Takashi-Kawai.jpg
Q7677474	Takayasu Akira	japan	1990-02-28T00:00:00Z	1990	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Takayasu_2011_Nov.jpg/200px-Takayasu_2011_Nov.jpg
Q7678119	Takeshi Ito	japan	1987-09-11T00:00:00Z	1987	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Takeshi_Ito.jpg/200px-Takeshi_Ito.jpg
Q7678280	Taki Shibuya	japan	1953-01-01T00:00:00Z	1953	https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Taki_Shibuya_1966b.jpg/200px-Taki_Shibuya_1966b.jpg
Q7678630	Takuya Kita	japan	1972-05-29T00:00:00Z	1972	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Kita_takuya.jpg/200px-Kita_takuya.jpg
Q7688317	Tatsuo Kinoshita	japan	1987-11-28T00:00:00Z	1987	https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/CD-Tatsuo-Kinoshita20110615.jpg/200px-CD-Tatsuo-Kinoshita20110615.jpg
Q7688362	Tatsuya Nakamura	japan	1965-01-04T00:00:00Z	1965	https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/TatsuyaNakamura_Tokyo_August2016_(3).jpg/200px-TatsuyaNakamura_Tokyo_August2016_(3).jpg
Q7699898	Tenkaihō Takayuki	japan	1984-10-14T00:00:00Z	1984	https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Tenkaiho_2012_Jan.JPG/200px-Tenkaiho_2012_Jan.JPG
Q7706870	Tetsuji Shioda	japan	1940-01-01T00:00:00Z	1940	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Shioda_tetsuji.jpg/200px-Shioda_tetsuji.jpg
Q7706881	Tetsuma Esaki	japan	1943-09-17T00:00:00Z	1943	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Tetsumaru_Esaki-20061120.jpg/200px-Tetsumaru_Esaki-20061120.jpg
Q7801452	Tiger Onitsuka	japan	1998-07-09T00:00:00Z	1998	https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Tiger_playing_solo.JPG/200px-Tiger_playing_solo.JPG
Q7811991	Tochihikari Masayuki	japan	1933-08-29T00:00:00Z	1933	https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Tochihikari_1958_Scan10006.JPG/200px-Tochihikari_1958_Scan10006.JPG
Q7812006	Tochinowaka Michihiro	japan	1988-04-06T00:00:00Z	1988	https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Tochinowaka_2011_Jan.JPG/200px-Tochinowaka_2011_Jan.JPG
Q7813725	Tokuichiro Tamazawa	japan	1937-12-16T00:00:00Z	1937	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/08.28_副總統接見「日本前眾議員玉澤德一郎」一行，雙方進行交流_(36860621035).jpg/200px-08.28_副總統接見「日本前眾議員玉澤德一郎」一行，雙方進行交流_(36860621035).jpg
Q7827664	Toshihide Iguchi	japan	1951-01-01T00:00:00Z	1951	https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Toshihide-Iguchi.png/200px-Toshihide-Iguchi.png
Q7862709	Tōru Doi	japan	1958-08-12T00:00:00Z	1958	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Tōru_Doi_20150726(1).JPG/200px-Tōru_Doi_20150726(1).JPG
Q7960794	Wakamisugi Akiteru	japan	1937-09-24T00:00:00Z	1937	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Wakamisugi_Akiteru_1958_Scan10007.JPG/200px-Wakamisugi_Akiteru_1958_Scan10007.JPG
Q8046971	Yaichi Tanigawa	japan	1941-08-12T00:00:00Z	1941	https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Y_tanigawa.jpg/200px-Y_tanigawa.jpg
Q8050121	Yasutoshi Nishimura	japan	1962-10-15T00:00:00Z	1962	https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Yasutoshi_Nishimura_cropped_2_Urmas_Paet_and_Yasutoshi_Nishimura_20140131.jpg/200px-Yasutoshi_Nishimura_cropped_2_Urmas_Paet_and_Yasutoshi_Nishimura_20140131.jpg
Q8054533	Yojiro Noda	japan	1985-07-05T00:00:00Z	1985	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Radwimps_Yojiro_Noda.jpg/200px-Radwimps_Yojiro_Noda.jpg
Q8056068	Yoshihiro Yonezawa	japan	1953-03-21T00:00:00Z	1953	https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Yoshihiro_Yonezawa_Memorial_Library_of_Manga_and_Subcultures_2012-02-26.JPG/200px-Yoshihiro_Yonezawa_Memorial_Library_of_Manga_and_Subcultures_2012-02-26.JPG
Q8056141	Yoshiko Tamura	japan	1976-02-06T00:00:00Z	1976	https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Yoshiko_Tamura.JPG/200px-Yoshiko_Tamura.JPG
Q8056226	Yoshio Anabuki	japan	1933-05-06T00:00:00Z	1933	https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Yoshio_Anabuki_01.jpg/200px-Yoshio_Anabuki_01.jpg
Q8056229	Yoshio Itagaki	japan	1967-04-19T00:00:00Z	1967	https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Yoshio_itagaki.jpg/200px-Yoshio_itagaki.jpg
Q8056240	Yoshio Maki	japan	1958-01-14T00:00:00Z	1958	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Yoshio_Maki_20111005_2.jpg/200px-Yoshio_Maki_20111005_2.jpg
Q8060204	Yudai Ono	japan	1988-09-26T00:00:00Z	1988	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/20130629_Yudai_Ohno,_pitcher_of_the_Chunichi_Dragons,_at_Yokohama_Stadium.JPG/200px-20130629_Yudai_Ohno,_pitcher_of_the_Chunichi_Dragons,_at_Yokohama_Stadium.JPG
Q8060542	Yujiro Kushida	japan	1983-05-12T00:00:00Z	1983	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/KUSHIDA_at_BCW_East_meets_West_2.jpg/200px-KUSHIDA_at_BCW_East_meets_West_2.jpg
Q8060694	Yukie Nishimura	japan	1967-05-08T00:00:00Z	1967	https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Nishimurayukie.JPG/200px-Nishimurayukie.JPG
Q8060723	Yukimi Matsuo	japan	1987-10-20T00:00:00Z	1987	https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Miyuki.endan.JPG/200px-Miyuki.endan.JPG
Q8062054	Yuta Muto	japan	1989-06-14T00:00:00Z	1989	https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/20130421_Yuta_Mutoh,_pitcher_of_the_Chunichi_Dragons,_at_Yokohama_Stadium.JPG/200px-20130421_Yuta_Mutoh,_pitcher_of_the_Chunichi_Dragons,_at_Yokohama_Stadium.JPG
Q8062062	Yuta Omine	japan	1988-06-16T00:00:00Z	1988	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Yuta_Ohmine_2011.jpg/200px-Yuta_Ohmine_2011.jpg
Q8062224	Yuya Hasegawa	japan	1984-12-22T00:00:00Z	1984	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/HAWKS30-HASEGAWA.jpg/200px-HAWKS30-HASEGAWA.jpg
Q8062225	Yuya Ishii	japan	1981-07-04T00:00:00Z	1981	https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/YB-Yuya-Ishii.jpg/200px-YB-Yuya-Ishii.jpg
Q8973452	Toshihiro Iwao	japan	1987-07-20T00:00:00Z	1987	https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/SL-Toshihiro-Iwao20100829.jpg/200px-SL-Toshihiro-Iwao20100829.jpg
Q8974882	Kei Jōnishi	japan	1995-03-18T00:00:00Z	1995	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/130808_上西恵.jpeg/200px-130808_上西恵.jpeg
Q9017419	Kenichi Tahara	japan	1969-09-24T00:00:00Z	1969	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Misukeni.png/200px-Misukeni.png
Q9036550	Tenma Shibuya	japan	1969-01-13T00:00:00Z	1969	https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Segutianmatenmashibuya20150708.jpg/200px-Segutianmatenmashibuya20150708.jpg
Q9040332	Yumiko Fukushima	japan	1965-12-10T00:00:00Z	1965	https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Suzuki_Ichirō_and_his_wife_Yumiko.jpg/200px-Suzuki_Ichirō_and_his_wife_Yumiko.jpg
